,IMDB_ID,original_title,year,date_published,genre 1 kaggle,genre 2 kaggle,genre 3 kaggle,duration,country,language_1,language_2,language_3,director,writer,actors,actors_1,actors_f2,description,desc35,avg_vote,votes,Budget - Inflation Adjusted, budget , USA Gross Income - Inflation Adjusted , usa_gross_income , WW Gross Income - Inflation Adjusted , worlwide_gross_income ,reviews_from_users,Unnamed: 0,Revenue,Release Date,Runtime,Original Title,ID.1,Popularity,Vote Average,Budget,Genre List,Vote Count
2116,tt1634122,Johnny English Reborn,2011,28/10/2011,Action, Adventure, Comedy,101,"UK, France, USA",English,Mandarin,Swiss German,Oliver Parker,"Hamish McColl, William Davies","Roger Barclay, Eric Carte, Rowan Atkinson, Togo Igawa, Eleanor Wyld, Mandi Sidhu, Margaret Clunie, Gillian Anderson, Rosamund Pike, Dominic West, Tim McInnerny, Mariella Frostrup, Daniel Kaluuya, Miles Jupp, Pik Sen Lim",Roger Barclay,"Roger Barclay, Eric Carte",Johnny English goes up against international assassins hunting down Chinese Premier Xiang Ping.,Johnny English goes up against,6.3,117884,"$45,000,000.00 ","$45,000,000.00 ","$9,556,708.27 ","$8,305,970.00 ","$184,183,707.23 ","$160,078,586.00 ",182.0,2076,160078586,9/15/11,101,Johnny English Reborn,58233,34.178,6.213,45000000,"[['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']]",2907
2117,tt1636826,Project X,2012,6/6/12,Comedy,,,88,USA,English,,,Nima Nourizadeh,"Matt Drake, Michael Bacall","Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Dax Flame, Kirby Bliss Blanton, Brady Hender, Nick Nervies, Alexis Knapp, Miles Teller, Peter Mackenzie, Caitlin Dulany, Rob Evors, Rick Shapiro, Martin Klebba, Pete Gardner",Thomas Mann,"Thomas Mann, Oliver Cooper","3 high school seniors throw a birthday party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",3 high school seniors throw a,6.6,186132,"$85,000,000.00 ","$12,000,000.00 ","$61,696,772.18 ","$54,731,865.00 ","$115,805,015.43 ","$102,731,865.00 ",291.0,2118,102731865,3/1/12,88,Project X,57214,95.961,6.814,12000000,[['Comedy']],5567
2118,tt1637688,In Time,2011,17/02/2012,Action, Sci-Fi, Thriller,109,USA,English,,,Andrew Niccol,Andrew Niccol,"Justin Timberlake, Olivia Wilde, Shyloh Oostwald, Johnny Galecki, Colin McGurk, Will Harris, Michael William Freeman, Jesse Lee Soffer, Aaron Perilo, Nick Lashaway, Will Peltz, Ray Santiago, Matt Bomer, Zuleyka Silver, Laura Ashley Samuels",Justin Timberlake,"Justin Timberlake, Olivia Wilde","In a future where people stop aging at 25, but are engineered to live only one more year, having the means to buy your way out of the situation is a shot at immortal youth. Here, Will Salas finds himself accused of murder and on the run with a hostage - a connection that becomes an important part of the way against the system.",In a future where people stop,6.7,363670,"$80,000,000.00 ","$40,000,000.00 ","$43,169,985.23 ","$37,520,095.00 ","$200,121,595.11 ","$173,930,596.00 ",540.0,2008,173930596,10/27/11,109,In Time,49530,87.905,6.952,40000000,"[['Action', 'Thriller', 'Science Fiction']]",10159
2119,tt1637706,Our Idiot Brother,2011,4/7/12,Comedy, Drama,,90,USA,English,,,Jesse Peretz,"Jesse Peretz, Evgenia Peretz","Paul Rudd, Nick Sullivan, Francesca Papalia, Bob Stephenson, Elizabeth Banks, Peter Hermann, Adam Scott, Kelly Briter, Rashida Jones, Zooey Deschanel, Emily Mortimer, Steve Coogan, Kathryn Hahn, T.J. Miller, Shirley Knight",Paul Rudd,"Paul Rudd, Nick Sullivan",A comedy centered on an idealist who barges into the lives of his three sisters.,A comedy centered on an idealist,6.4,82978,"$175,000,000.00 ","$5,000,000.00 ","$28,553,004.66 ","$24,816,118.00 ","$29,690,160.40 ","$25,804,448.00 ",144.0,1967,24816118,8/26/11,90,Our Idiot Brother,59968,16.348,6.143,5000000,"[['Comedy', 'Drama']]",831
2120,tt1637725,Ted,2012,4/10/12,Comedy,,,106,USA,English,Japanese,,Seth MacFarlane,"Seth MacFarlane, Alec Sulkin","Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale, Giovanni Ribisi, Patrick Warburton, Matt Walsh, Jessica Barth, Aedin Mincks, Bill Smitrovich, Patrick Stewart, Norah Jones, Sam J. Jones, Tom Skerritt, Bretton Manley",Mark Wahlberg,"Mark Wahlberg, Mila Kunis","John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.","John Bennett, a man whose childhood",6.9,562136,"$5,000,000.00 ","$50,000,000.00 ","$246,660,866.60 ","$218,815,487.00 ","$619,278,217.09 ","$549,368,315.00 ",662.0,2092,549368315,6/29/12,107,Ted,72105,72.217,6.396,50000000,"[['Comedy', 'Fantasy']]",11165
2121,tt1638355,The Man from U.N.C.L.E.,2015,2/9/15,Action, Adventure, Comedy,116,"USA, UK",English,Russian,German,Guy Ritchie,"Guy Ritchie, Lionel Wigram","Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki, Luca Calvani, Sylvester Groth, Hugh Grant, Jared Harris, Christian Berkel, Misha Kuznetsov, Guy Williams, Marianna Di Martino, Julian Michael Deuster, Andrea Cagliesi, Riccardo Calvanese",Henry Cavill,"Henry Cavill, Armie Hammer","In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons.","In the early 1960s, CIA agent",7.3,262622,"$81,896,340.77 ","$75,000,000.00 ","$49,623,841.77 ","$45,445,109.00 ","$116,888,036.32 ","$107,045,109.00 ",491.0,2717,108145109,8/13/15,116,The Man from U.N.C.L.E.,203801,27.663,7.1,75000000,"[['Comedy', 'Action', 'Adventure']]",5654
2122,tt1640548,Rampart,2011,7/11/13,Crime, Drama,,108,USA,English,,,Oren Moverman,"James Ellroy, Oren Moverman","Woody Harrelson, Jon Bernthal, Stella Schnabel, Jon Foster, Ben Foster, Ruben Garfias, Deadlee, Dominic Flores, Matt McTighe, Cynthia Nixon, Anne Heche, Brie Larson, Sammy Boyarsky, Billy Hough, Audra McDonald",Woody Harrelson,"Woody Harrelson, Jon Bernthal","Set in 1999 Los Angeles, veteran police officer Dave Brown, the last of the renegade cops, works to take care of his family, and struggles for his own survival.","Set in 1999 Los Angeles, veteran",5.8,22895,"$13,806,996.56 ","$12,000,000.00 ","$1,118,955.82 ","$972,512.00 ","$1,804,004.91 ","$1,567,905.00 ",130.0,2045,972512,11/23/11,108,Rampart,75622,11.793,5.492,12000000,"[['Crime', 'Drama']]",305
2123,tt1645170,The Dictator,2012,15/06/2012,Comedy,,,83,USA,English,Hebrew,Arabic,Larry Charles,"Sacha Baron Cohen, Alec Berg","Sacha Baron Cohen, Sayed Badreya, Rocky Citron, Liam Campora, Aasif Mandvi, Rizwan Manji, Rick Chambers, Elsayed Mohamed, Adeel Akhtar, Horatio Sanz, Ben Kingsley, Elena Goode, Nazanin Homa, Dawn Jackson, Victoria Beltran",Sacha Baron Cohen,"Sacha Baron Cohen, Sayed Badreya",The heroic story of a dictator who risked his life to ensure that democracy would never come to the country he so lovingly oppressed.,The heroic story of a dictator,6.4,268038,"$73,271,579.40 ","$65,000,000.00 ","$67,241,015.04 ","$59,650,222.00 ","$202,206,487.61 ","$179,379,533.00 ",364.0,2184,179379533,5/15/12,83,The Dictator,76493,37.455,6.163,65000000,[['Comedy']],5201
2124,tt1646971,How to Train Your Dragon 2,2014,16/08/2014,Animation, Action, Adventure,102,USA,English,,,Dean DeBlois,"Dean DeBlois, Cressida Cowell","Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson, America Ferrera, Jonah Hill, Christopher Mintz-Plasse, T.J. Miller, Kristen Wiig, Djimon Hounsou, Kit Harington, Kieron Elliott, Philip McGrade, Andrew Ableson, Gideon Emery",Jay Baruchel,"Jay Baruchel, Cate Blanchett","When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",When Hiccup and Toothless discover,7.8,298406,"$158,520,862.90 ","$145,000,000.00 ","$193,507,974.13 ","$177,002,924.00 ","$679,494,233.37 ","$621,537,519.00 ",408.0,2457,621537519,6/5/14,102,How to Train Your Dragon 2,82702,81.143,7.668,145000000,"[['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']]",8628
2125,tt1646980,The Double,2011,9/3/12,Action, Drama, Thriller,98,"USA, United Arab Emirates",English,Russian,Spanish,Michael Brandt,"Michael Brandt, Derek Haas","Richard Gere, Topher Grace, Martin Sheen, Tamer Hassan, Stephen Moyer, Chris Marquette, Odette Annable, Stana Katic, Yuri Sardarov, Ivan Fedorov, Ed Kelly, Jeffrey Pierce, Lawrence Gilliard Jr., Mike Kraft, Andy Manning",Richard Gere,"Richard Gere, Topher Grace","A retired CIA operative is paired with a young FBI agent to unravel the mystery of a senator's murder, with all signs pointing to a Soviet assassin.",A retired CIA operative is paired,5.9,28276,"$15,532,871.13 ","$13,500,000.00 ","$158,689.56 ","$137,921.00 ","$5,442,090.98 ","$4,729,855.00 ",92.0,2050,4729855,10/27/11,98,The Double,73499,19.81,5.764,17000000,"[['Action', 'Drama', 'Crime']]",569
2126,tt1646987,Wrath of the Titans,2012,30/03/2012,Action, Adventure, Fantasy,99,"Spain, USA",English,,,Jonathan Liebesman,"Dan Mazeau, David Leslie Johnson-McGoldrick","Sam Worthington, Liam Neeson, Ralph Fiennes, Edgar Ramírez, Toby Kebbell, Rosamund Pike, Bill Nighy, Danny Huston, John Bell, Lily James, Alejandro Naranjo, Freddy Drabble, Kathryn Carpenter, Matt Milne, Kett Turton",Sam Worthington,"Sam Worthington, Liam Neeson","Perseus braves the treacherous underworld to rescue his father, Zeus, captured by his son, Ares, and brother Hades who unleash the ancient Titans upon the world.",Perseus braves the treacherous,5.7,179356,"$169,088,260.15 ","$150,000,000.00 ","$94,317,525.07 ","$83,670,083.00 ","$340,397,306.34 ","$301,970,083.00 ",268.0,2234,301970083,3/28/12,99,Wrath of the Titans,57165,64.519,5.705,150000000,"[['Fantasy', 'Adventure']]",3776
2127,tt1647668,Million Dollar Arm,2014,16/05/2014,Biography, Drama, Sport,124,USA,English,Hindi,,Craig Gillespie,Tom McCarthy,"Jon Hamm, Pitobash, Suraj Sharma, Madhur Mittal, Aasif Mandvi, Darshan Jariwala, Lake Bell, Alan Arkin, Bill Paxton, Gregory Alan Williams, Allyn Rachel, Tzi Ma, Rey Maualuga, Bar Paly, Jaspaul Sandhu",Jon Hamm,"Jon Hamm, Pitobash, Suraj Sharma",A sports agent stages an unconventional recruitment strategy to get talented Indian cricket players to play Major League Baseball.,A sports agent stages an unconventional,7.0,42861,"$27,331,183.26 ","$25,000,000.00 ","$39,857,203.39 ","$36,457,627.00 ","$42,071,934.44 ","$38,483,455.00 ",109.0,2486,38307627,5/9/14,124,Million Dollar Arm,198185,13.29,6.761,25000000,[['Drama']],540
2128,tt1648179,Here Comes the Boom,2012,12/10/12,Action, Comedy, Sport,105,USA,English,Dutch,,Frank Coraci,"Allan Loeb, Kevin James","Kevin James, Salma Hayek, Henry Winkler, Greg Germann, Joe Rogan, Gary Valentine, Jake Zyrus, Bas Rutten, Reggie Lee, Mark DellaGrotte, Mookie Barker, Jackie Flynn, Nikki Tyler-Flynn, Melissa Peterman, Thomas Gallagher",Kevin James,"Kevin James, Salma Hayek",A high school biology teacher looks to become a successful mixed-martial arts fighter in an effort to raise money to prevent extra-curricular activities from being axed at his cash-strapped school.,A high school biology teacher,6.4,84767,"$47,344,712.84 ","$42,000,000.00 ","$51,053,740.48 ","$45,290,318.00 ","$82,402,539.33 ","$73,100,172.00 ",135.0,2150,73100000,10/11/12,105,Here Comes the Boom,87826,25.328,6.189,42000000,"[['Comedy', 'Action']]",1281
2129,tt1648190,The Dark Tower,2017,10/8/17,Action, Adventure, Fantasy,95,USA,English,,,Nikolaj Arcel,"Akiva Goldsman, Jeff Pinkner","Matthew McConaughey, Idris Elba, Tom Taylor, Dennis Haysbert, Ben Gavin, Claudia Kim, Jackie Earle Haley, Fran Kranz, Abbey Lee, Katheryn Winnick, Nicholas Pauling, Michael Barbieri, José Zúñiga, Nicholas Hamilton, Inge Beckmann",Matthew McConaughey,Matthew McConaughey,A boy haunted by visions of a dark tower from a parallel reality teams up with the tower's disillusioned guardian to stop an evil warlock known as the Man in Black who plans to use the boy to destroy the tower and open the gates of Hell.,A boy haunted by visions of a,5.6,123916,"$63,351,256.53 ","$60,000,000.00 ","$53,533,210.77 ","$50,701,325.00 ","$119,555,517.82 ","$113,231,078.00 ",802.0,2978,113231078,8/3/17,95,The Dark Tower,353491,27.631,5.677,60000000,"[['Fantasy', 'Action', 'Science Fiction']]",4523
2130,tt1650062,Super 8,2011,9/9/11,Action, Adventure, Sci-Fi,112,USA,English,,,J.J. Abrams,J.J. Abrams,"Joel Courtney, Jessica Tuck, Joel McKinnon Miller, Ryan Lee, Zach Mills, Riley Griffiths, Gabriel Basso, Kyle Chandler, Ron Eldard, AJ Michalka, Andrew Miller, Jakob Miller, Jade Griffiths, Britt Flatmo, Elle Fanning",Joel Courtney,"Joel Courtney, Jessica Tuck","During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.","During the summer of 1979, a group",7.0,334427,"$57,529,152.35 ","$50,000,000.00 ","$146,128,855.25 ","$127,004,179.00 ","$299,262,032.07 ","$260,095,986.00 ",931.0,1934,260095986,6/8/11,112,Super 8,37686,43.782,6.754,50000000,"[['Thriller', 'Science Fiction', 'Mystery']]",6021
2131,tt1650554,Kick-Ass 2,2013,15/08/2013,Action, Comedy, Crime,103,"UK, USA, Japan",English,,,Jeff Wadlow,"Jeff Wadlow, Mark Millar","Aaron Taylor-Johnson, Chloë Grace Moretz, Morris Chestnut, Claudia Lee, Amy Anzel, Clark Duke, Augustus Prew, Mary Kitchen, Donald Faison, Matt Steinberg, Steven Mackintosh, Monica Dolan, Garrett M. Brown, Lyndsy Fonseca, Christopher Mintz-Plasse",Aaron Taylor-Johnson,Aaron Taylor-Johnson,"Following Kick-Ass' heroics, other citizens are inspired to become masked crusaders. But Red Mist leads his own group of evil supervillains to get revenge, kill Kick-Ass and destroy everything he stands for.","Following Kick-Ass' heroics, other",6.5,250881,"$31,107,491.94 ","$28,000,000.00 ","$31,991,816.83 ","$28,795,985.00 ","$67,543,236.19 ","$60,795,985.00 ",399.0,2329,60700000,7/17/13,103,Kick-Ass 2,59859,42.519,6.399,28000000,"[['Action', 'Adventure', 'Crime']]",5617
2132,tt1655441,The Age of Adaline,2015,23/04/2015,Drama, Fantasy, Romance,112,"USA, Canada",English,Portuguese,Italian,Lee Toland Krieger,"J. Mills Goodloe, Salvador Paskowitz","Blake Lively, Michiel Huisman, Harrison Ford, Ellen Burstyn, Kathy Baker, Amanda Crew, Lynda Boyd, Hugh Ross, Richard Harmon, Fulvio Cecere, Anjali Jay, Hiro Kanagawa, Peter J. Gray, Izabel Pearce, Cate Richardson",Blake Lively,"Blake Lively, Michiel Huisman","A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.","A young woman, born at the turn",7.2,150664,"$27,298,780.26 ","$25,000,000.00 ","$46,549,635.50 ","$42,629,776.00 ","$71,701,093.70 ","$65,663,276.00 ",331.0,2635,65663276,4/16/15,112,The Age of Adaline,293863,49.637,7.456,25000000,"[['Romance', 'Fantasy', 'Drama']]",5839
2133,tt1655442,The Artist,2011,9/12/11,Comedy, Drama, Romance,100,"France, Belgium, USA",English,French,,Michel Hazanavicius,Michel Hazanavicius,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell, Penelope Ann Miller, Missi Pyle, Beth Grant, Ed Lauter, Joel Murray, Elizabeth Tulloch, Ken Davitian, Malcolm McDowell, Basil Hoffman, Bill Fagerbakke, Nina Siemaszko",Jean Dujardin,"Jean Dujardin, Bérénice Bejo",An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.,An egomaniacal film star develops,7.9,227320,"$17,258,745.70 ","$15,000,000.00 ","$51,398,479.99 ","$44,671,682.00 ","$153,525,582.02 ","$133,432,856.00 ",664.0,1953,133432856,10/12/11,100,The Artist,74643,17.757,7.441,15000000,"[['Drama', 'Comedy', 'Romance']]",2920
2134,tt1656186,Stolen,2012,6/9/12,Action, Crime, Thriller,96,USA,English,Swedish,,Simon West,David Guggenheim,"Nicolas Cage, Josh Lucas, Danny Huston, Malin Akerman, Sami Gayle, Edrick Browne, Mark Valley, Barry Shabaka Henley, M.C. Gainey, J.D. Evermore, Garrett Hines, Kevin Foster, Tanc Sade, Dan Braverman, Jon Eyez",Nicolas Cage,"Nicolas Cage, Josh Lucas","A former thief frantically searches for his missing daughter, who has been kidnapped and locked in the trunk of a taxi.",A former thief frantically searches,5.5,42715,"$39,453,927.37 ","$35,000,000.00 ","$343,044.01 ","$304,318.00 ","$19,631,618.20 ","$17,415,418.00 ",98.0,2227,2106557,9/6/12,96,Stolen,127493,23.322,5.41,35000000,"[['Action', 'Crime', 'Thriller']]",900
2135,tt1656190,Safe,2012,27/04/2012,Action, Crime, Thriller,94,USA,English,Mandarin,Russian,Boaz Yakin,Boaz Yakin,"Jason Statham, Catherine Chan, Robert John Burke, James Hong, Anson Mount, Chris Sarandon, Sándor Técsy, Joseph Sikora, Igor Jijikine, Reggie Lee, James Colby, Matt O'Toole, Jack Gwaltney, Barry Bradford, Jay Giannone",Jason Statham,"Jason Statham, Catherine Chan","Mei, a young girl whose memory holds a priceless numerical code, finds herself pursued by the Triads, the Russian mob, and corrupt NYC cops. Coming to her aid is an ex-cage fighter whose life was destroyed by the gangsters on Mei's trail.","Mei, a young girl whose memory",6.5,101557,"$33,817,652.03 ","$30,000,000.00 ","$19,323,496.55 ","$17,142,080.00 ","$46,853,984.89 ","$41,564,670.00 ",164.0,2204,40346186,4/16/12,94,Safe,72387,28.759,6.46,30000000,"[['Action', 'Crime', 'Thriller']]",2124
2136,tt1657507,Colombiana,2011,27/07/2011,Action, Drama, Thriller,108,"France, Mexico, USA, Canada",English,Spanish,,Olivier Megaton,"Luc Besson, Robert Mark Kamen","Zoe Saldana, Jordi Mollà, Lennie James, Amandla Stenberg, Michael Vartan, Cliff Curtis, Beto Benites, Jesse Borrego, Cynthia Addai-Robinson, Ángel Garnica, Ofelia Medina, Callum Blue, Sam Douglas, Graham McTavish, Charles Maquignon",Zoe Saldana,"Zoe Saldana, Jordi Mollà","A young woman, after witnessing her parents' murder as a child in Bogota, grows up to be a stone-cold assassin.","A young woman, after witnessing",6.4,92462,"$46,023,321.88 ","$40,000,000.00 ","$42,187,110.01 ","$36,665,854.00 ","$82,276,398.78 ","$71,508,440.00 ",230.0,2016,60965854,7/27/11,108,Colombiana,62835,55.372,6.594,40000000,"[['Action', 'Thriller', 'Crime', 'Drama']]",2267
2137,tt1658801,Freeheld,2015,5/11/15,Biography, Drama, Romance,103,"USA, UK, France",English,,,Peter Sollett,Ron Nyswaner,"Julianne Moore, Ellen Page, Michael Shannon, Steve Carell, Luke Grimes, Gabriel Luna, Anthony DeSando, Skipp Sudduth, Josh Charles, Kevin O'Rourke, Tom McGowan, William Sadler, Dennis Boutsikaris, Adam LeFevre, Jeannine Kaspar",Julianne Moore,"Julianne Moore, Ellen Page","New Jersey police lieutenant, Laurel Hester, and her registered domestic partner, Stacie Andree, both battle to secure Hester's pension benefits when she is diagnosed with terminal cancer.","New Jersey police lieutenant,",6.6,11431,"$7,643,658.47 ","$7,000,000.00 ","$626,053.85 ","$573,335.00 ","$1,610,050.39 ","$1,474,471.00 ",30.0,2680,573335,10/2/15,103,Freeheld,306745,14.33,7.3,7000000,"[['Romance', 'Drama']]",581
2138,tt1659337,The Perks of Being a Wallflower,2012,14/02/2013,Drama, Romance,,103,USA,English,,,Stephen Chbosky,"Stephen Chbosky, Stephen Chbosky","Logan Lerman, Dylan McDermott, Kate Walsh, Patrick de Ledebur, Johnny Simmons, Brian Balzerini, Tom Kruszewski, Nina Dobrev, Nicholas Braun, Julia Garner, Ezra Miller, Tom Savini, Emily Marie Callaway, Paul Rudd, Chelsea Zhang",Logan Lerman,"Logan Lerman, Dylan McDermott",An introvert freshman is taken under the wings of two seniors who welcome him to the real world.,An introvert freshman is taken,8.0,451711,"$14,654,315.88 ","$13,000,000.00 ","$20,000,828.05 ","$17,742,948.00 ","$37,632,426.34 ","$33,384,127.00 ",630.0,2149,33400000,9/20/12,103,The Perks of Being a Wallflower,84892,48.631,7.778,13000000,[['Drama']],9524
2139,tt1659343,Universal Soldier: Day of Reckoning,2012,25/10/2012,Action, Horror, Mystery,114,USA,English,,,John Hyams,"John Hyams, Doug Magnuson","Jean-Claude Van Damme, Dolph Lundgren, Scott Adkins, Mariah Bonner, Andrei Arlovski, Tony Jarreau, Craig Walker, Andrew Sikking, James DuMont, David Jensen, Audrey P. Scott, Rus Blackwell, Dane Rhodes, Susan Mansur, Kris Van Damme",Jean-Claude Van Damme,Jean-Claude Van Damme,"John looks to take down Luc Deveraux after a home invasion claims his wife and daughter. The fight pits John against Andrew Scott and an army of genetically enhanced warriors; meanwhile, he must contend with a UniSol in relentless pursuit.",John looks to take down Luc Deveraux,5.0,19021,"$11,272,550.68 ","$10,000,000.00 ","$6,154.81 ","$5,460.00 ","$1,580,757.67 ","$1,402,307.00 ",107.0,2197,1402307,10/4/12,114,Universal Soldier: Day of Reckoning,122857,24.211,5.532,11500000,"[['Action', 'Science Fiction', 'Thriller']]",362
2140,tt1661382,Grudge Match,2013,9/1/14,Comedy, Drama, Sport,113,USA,English,,,Peter Segal,"Tim Kelleher, Rodney Rothman","Jim Lampley, Sylvester Stallone, Robert De Niro, Rich Little, Ireland Baldwin, Anthony Bean, Mason Mackie, Kevin Hart, Barry Primus, Oscar Gale, Frederick Douglas Plunkett Jr., BJ Guyer, Jen Kober, Anthony Anderson, Carrie Lazar",Jim Lampley,"Jim Lampley, Sylvester Stallone","A pair of aging boxing rivals are coaxed out of retirement to fight one final bout, thirty years after their last match.",A pair of aging boxing rivals,6.4,56932,"$44,439,274.20 ","$40,000,000.00 ","$33,115,325.01 ","$29,807,260.00 ","$49,891,151.02 ","$44,907,260.00 ",135.0,2361,44907260,12/25/13,113,Grudge Match,64807,23.5,6.072,40000000,[['Comedy']],1139
2141,tt1663143,Fun Size,2012,26/10/2012,Adventure, Comedy,,86,USA,English,,,Josh Schwartz,Max Werner,"Victoria Justice, Jackson Nicoll, Chelsea Handler, Josh Pence, Jane Levy, Thomas Mann, Thomas McDonell, Carrie Clifford, Barry Livingston, Ele Bardha, Osric Chau, Zamani Munashe, Bobby Thomas, James Pumphrey, Thomas Middleditch",Victoria Justice,"Victoria Justice, Jackson Nicoll","Wren's Halloween plans go awry when she's made to babysit her brother, who disappears into a sea of trick-or-treaters. With her best friend and two nerds at her side, she needs to find her brother before her mom finds out he's missing.",Wren's Halloween plans go awry,5.4,13520,"$15,781,570.95 ","$14,000,000.00 ","$10,606,949.39 ","$9,409,538.00 ","$12,870,279.17 ","$11,417,362.00 ",40.0,2181,11417362,10/24/12,87,Fun Size,82679,11.973,5.6,14000000,[['Comedy']],390
2142,tt1663202,The Revenant,2015,16/01/2016,Action, Adventure, Drama,156,"USA, Hong Kong, Taiwan",English,Pawnee,French,Alejandro G. Iñárritu,"Mark L. Smith, Alejandro G. Iñárritu","Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson, Will Poulter, Forrest Goodluck, Paul Anderson, Kristoffer Joner, Joshua Burge, Duane Howard, Melaw Nakehk'o, Fabrice Adde, Arthur RedCloud, Christopher Rosamond, Robert Moloney, Lukas Haas",Leonardo DiCaprio,"Leonardo DiCaprio, Tom Hardy",A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,A frontiersman on a fur trading,8.0,684961,"$147,413,413.38 ","$135,000,000.00 ","$200,523,620.60 ","$183,637,894.00 ","$581,955,946.75 ","$532,950,503.00 ",1617.0,2603,532950503,12/25/15,157,The Revenant,281957,58.732,7.52,135000000,"[['Western', 'Drama', 'Adventure']]",16619
2143,tt1663207,Life of Crime,2013,29/08/2014,Comedy, Crime,,98,USA,English,,,Daniel Schechter,"Daniel Schechter, Elmore Leonard","Jennifer Aniston, Yasiin Bey, Isla Fisher, Will Forte, Mark Boone Junior, Tim Robbins, John Hawkes, Clea Lewis, Charlie Tahan, Kevin Corrigan, Leonard Robinson, Kevin Porter Young, Alex Ladove, Jenna Nye, Jill Abramovitz",Jennifer Aniston,"Jennifer Aniston, Yasiin Bey",Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.,Two common criminals get more,5.8,16923,"$13,331,782.26 ","$12,000,000.00 ","$294,912.36 ","$265,452.00 ","$1,618,339.49 ","$1,456,675.00 ",63.0,2374,265452,9/14/13,94,Life of Crime,209189,17.929,5.743,12000000,"[['Comedy', 'Crime']]",334
2144,tt1663662,Pacific Rim,2013,11/7/13,Action, Adventure, Sci-Fi,131,USA,English,Japanese,Cantonese,Guillermo del Toro,"Travis Beacham, Guillermo del Toro","Charlie Hunnam, Diego Klattenhoff, Idris Elba, Rinko Kikuchi, Charlie Day, Burn Gorman, Max Martini, Robert Kazinsky, Clifton Collins Jr., Ron Perlman, Brad William Henke, Larry Joe Campbell, Mana Ashida, Santiago Segura, Joe Pingue",Charlie Hunnam,"Charlie Hunnam, Diego Klattenhoff","As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse.",As a war between humankind and,6.9,459808,"$211,086,552.45 ","$190,000,000.00 ","$113,101,181.35 ","$101,802,906.00 ","$456,616,770.93 ","$411,002,906.00 ",1244.0,2409,411002906,7/11/13,131,Pacific Rim,68726,128.182,6.864,180000000,"[['Action', 'Science Fiction', 'Adventure']]",11189
2145,tt1666185,All Eyez on Me,2017,7/9/17,Biography, Drama, Music,139,USA,English,,,Benny Boom,"Jeremy Haft, Eddie Gonzalez","Demetrius Shipp Jr., Danai Gurira, Kat Graham, Hill Harper, Annie Ilonzeh, Lauren Cohan, Keith Robinson, Jamal Woolard, Dominic L. Santana, Cory Hardrict, Clifton Powell, Jamie Hector, Deray Davis, Chris Clarke, Money-B",Demetrius Shipp Jr.,Demetrius Shipp Jr.,"Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.",Tells the true and untold story,5.8,20641,"$42,234,171.02 ","$40,000,000.00 ","$47,431,404.63 ","$44,922,302.00 ","$58,778,032.79 ","$55,668,698.00 ",154.0,2944,44922302,6/12/17,139,All Eyez on Me,402529,22.762,6.71,40000000,"[['Drama', 'Music']]",1077
2146,tt1666186,Vampires Suck,2010,17/09/2010,Comedy,,,82,USA,English,German,,"Jason Friedberg, Aaron Seltzer","Jason Friedberg, Aaron Seltzer","Jenn Proske, Matt Lanter, Diedrich Bader, Chris Riggi, Ken Jeong, Anneliese van der Pol, David DeLuise, Kelsey Ledgin, Dave Foley, Jeff Witzke, Crista Flanagan, Nick Eversman, Zane Holtz, Stephanie Fischer, Michael Hanson",Jenn Proske,"Jenn Proske, Matt Lanter","A spoof of vampire-themed movies. Teenager, Becca finds herself torn between 2 boys. As she and her friends wrestle with a number of different dramas, everything comes to a head at their prom.",A spoof of vampire-themed movies.,3.4,46018,"$23,738,030.60 ","$20,000,000.00 ","$43,513,595.19 ","$36,661,504.00 ","$95,602,385.38 ","$80,547,866.00 ",200.0,1808,80547866,8/18/10,82,Vampires Suck,40264,21.566,4.236,20000000,[['Comedy']],1101
